make: se entra en el directorio '/home/jako/aquora/core_physics'
make: No se hace nada para 'all'.
make: se sale del directorio '/home/jako/aquora/core_physics'
======================================================================
  H7 AUTO-GOVERNOR — Thermodynamic Closed-Loop Control
  Mode: DAEMON
======================================================================

🚀 Iniciando Extractor de Bits H7 para Job: which-pink-counter
============================================================
📦 [CACHE] Recuperados 768 bits de entropía local.
[OS:01430] LAMINAR | Lam: 0.809 | Load: 0.735
[OS:01440] TURBULENTO | Lam: 0.356 | Load: 0.737
[OS:01450] LAMINAR | Lam: 0.640 | Load: 0.657
[OS:01460] TURBULENTO | Lam: 0.472 | Load: 0.934
[OS:01470] TURBULENTO | Lam: 0.334 | Load: 0.776
[OS:01480] TURBULENTO | Lam: 0.451 | Load: 0.849
[OS:01490] TURBULENTO | Lam: 0.116 | Load: 0.768
[OS:01500] TURBULENTO | Lam: 0.361 | Load: 0.840
[OS:01510] TURBULENTO | Lam: 0.046 | Load: 0.522
[OS:01520] TURBULENTO | Lam: 0.455 | Load: 0.589
[OS:01530] TURBULENTO | Lam: 0.203 | Load: 0.561
[OS:01540] TURBULENTO | Lam: 0.136 | Load: 0.821
[OS:01550] LAMINAR | Lam: 0.533 | Load: 0.678
[OS:01560] LAMINAR | Lam: 0.555 | Load: 0.637
[OS:01570] TURBULENTO | Lam: 0.207 | Load: 0.627
[OS:01580] LAMINAR | Lam: 0.527 | Load: 0.699
[OS:01590] TURBULENTO | Lam: 0.187 | Load: 0.682
[OS:01600] LAMINAR | Lam: 0.577 | Load: 0.797
[OS:01610] TURBULENTO | Lam: 0.244 | Load: 0.630
[OS:01620] LAMINAR | Lam: 0.609 | Load: 0.713
[OS:01630] TURBULENTO | Lam: 0.102 | Load: 0.687
[OS:01640] TURBULENTO | Lam: 0.125 | Load: 0.700
[OS:01650] LAMINAR | Lam: 0.755 | Load: 0.850
[OS:01660] LAMINAR | Lam: 0.753 | Load: 0.962
[OS:01670] LAMINAR | Lam: 0.571 | Load: 0.806
[OS:01680] LAMINAR | Lam: 0.507 | Load: 0.710
[OS:01690] TURBULENTO | Lam: 0.303 | Load: 0.768
[OS:01700] TURBULENTO | Lam: 0.422 | Load: 0.884
[OS:01710] LAMINAR | Lam: 0.766 | Load: 0.776
[OS:01720] TURBULENTO | Lam: 0.442 | Load: 0.715
[OS:01730] LAMINAR | Lam: 0.864 | Load: 0.813
[OS:01740] TURBULENTO | Lam: 0.127 | Load: 0.770
[OS:01750] TURBULENTO | Lam: 0.332 | Load: 0.615
[OS:01760] LAMINAR | Lam: 0.706 | Load: 0.873
[OS:01770] TURBULENTO | Lam: 0.234 | Load: 0.588
[OS:01780] TURBULENTO | Lam: 0.052 | Load: 0.573
[OS:01790] LAMINAR | Lam: 0.596 | Load: 0.616
[OS:01800] TURBULENTO | Lam: 0.126 | Load: 0.647
[OS:01810] TURBULENTO | Lam: 0.194 | Load: 0.786
[OS:01820] TURBULENTO | Lam: 0.290 | Load: 0.598
[OS:01830] TURBULENTO | Lam: 0.167 | Load: 0.707
[OS:01840] TURBULENTO | Lam: 0.428 | Load: 0.725
[OS:01850] TURBULENTO | Lam: 0.277 | Load: 0.667
[OS:01860] LAMINAR | Lam: 0.955 | Load: 0.892
[OS:01870] TURBULENTO | Lam: 0.041 | Load: 0.532
[OS:01880] LAMINAR | Lam: 0.756 | Load: 0.852
[OS:01890] LAMINAR | Lam: 0.502 | Load: 0.696
[OS:01900] TURBULENTO | Lam: 0.498 | Load: 0.842
[OS:01910] TURBULENTO | Lam: 0.027 | Load: 0.708
[OS:01920] TURBULENTO | Lam: 0.346 | Load: 0.877
[OS:01930] TURBULENTO | Lam: 0.446 | Load: 0.935
[OS:01940] TURBULENTO | Lam: 0.280 | Load: 0.563
[OS:01950] LAMINAR | Lam: 0.901 | Load: 0.960
[OS:01960] TURBULENTO | Lam: 0.240 | Load: 0.737
[OS:01970] LAMINAR | Lam: 0.741 | Load: 0.757
[OS:01980] LAMINAR | Lam: 0.904 | Load: 0.833
[OS:01990] LAMINAR | Lam: 0.526 | Load: 0.819
[OS:02000] LAMINAR | Lam: 0.765 | Load: 0.957
[OS:02010] LAMINAR | Lam: 0.605 | Load: 0.772
[OS:02020] TURBULENTO | Lam: 0.186 | Load: 0.538
[OS:02030] LAMINAR | Lam: 0.833 | Load: 0.955
[OS:02040] LAMINAR | Lam: 0.783 | Load: 0.969
[OS:02050] LAMINAR | Lam: 0.674 | Load: 0.843
[OS:02060] LAMINAR | Lam: 0.961 | Load: 0.863
[OS:02070] LAMINAR | Lam: 0.951 | Load: 0.922
[OS:02080] LAMINAR | Lam: 0.761 | Load: 0.736
[OS:02090] LAMINAR | Lam: 0.926 | Load: 0.866
[OS:02100] LAMINAR | Lam: 0.693 | Load: 1.003
[OS:02110] TURBULENTO | Lam: 0.125 | Load: 0.853
[OS:02120] LAMINAR | Lam: 0.644 | Load: 0.950
[OS:02130] TURBULENTO | Lam: 0.159 | Load: 0.723
[OS:02140] LAMINAR | Lam: 0.823 | Load: 0.778
[OS:02150] TURBULENTO | Lam: 0.074 | Load: 0.483
[OS:02160] TURBULENTO | Lam: 0.150 | Load: 0.492
[OS:02170] TURBULENTO | Lam: 0.240 | Load: 0.582
[OS:02180] TURBULENTO | Lam: 0.264 | Load: 0.662
[OS:02190] LAMINAR | Lam: 0.921 | Load: 0.857
[OS:02200] LAMINAR | Lam: 0.694 | Load: 0.909
[OS:02210] TURBULENTO | Lam: 0.036 | Load: 0.548
[OS:02220] TURBULENTO | Lam: 0.473 | Load: 0.551
[OS:02230] TURBULENTO | Lam: 0.145 | Load: 0.650
[OS:02240] TURBULENTO | Lam: 0.448 | Load: 0.541
[OS:02250] LAMINAR | Lam: 0.712 | Load: 0.738
[OS:02260] TURBULENTO | Lam: 0.172 | Load: 0.601
[OS:02270] LAMINAR | Lam: 0.597 | Load: 0.904
[OS:02280] TURBULENTO | Lam: 0.164 | Load: 0.477
[OS:02290] TURBULENTO | Lam: 0.485 | Load: 0.994
[OS:02300] TURBULENTO | Lam: 0.068 | Load: 0.744
[OS:02310] TURBULENTO | Lam: 0.060 | Load: 0.583
[OS:02320] LAMINAR | Lam: 0.533 | Load: 0.704
[OS:02330] LAMINAR | Lam: 0.707 | Load: 0.953
[OS:02340] LAMINAR | Lam: 0.705 | Load: 0.668
[OS:02350] LAMINAR | Lam: 0.767 | Load: 0.649
[OS:02360] LAMINAR | Lam: 0.804 | Load: 0.755
[OS:02370] TURBULENTO | Lam: 0.485 | Load: 0.763
[OS:02380] TURBULENTO | Lam: 0.464 | Load: 0.731
[OS:02390] LAMINAR | Lam: 0.564 | Load: 0.900
[OS:02400] TURBULENTO | Lam: 0.168 | Load: 0.449
[OS:02410] LAMINAR | Lam: 0.965 | Load: 0.649
[OS:02420] TURBULENTO | Lam: 0.412 | Load: 0.779
[OS:02430] TURBULENTO | Lam: 0.239 | Load: 0.623
[OS:02440] TURBULENTO | Lam: 0.122 | Load: 0.724
[OS:02450] TURBULENTO | Lam: 0.380 | Load: 0.756
[OS:02460] LAMINAR | Lam: 0.583 | Load: 0.748
[OS:02470] LAMINAR | Lam: 0.902 | Load: 0.901
[OS:02480] LAMINAR | Lam: 0.599 | Load: 0.736
[OS:02490] TURBULENTO | Lam: 0.090 | Load: 0.624
[OS:02500] TURBULENTO | Lam: 0.281 | Load: 0.453
[OS:02510] LAMINAR | Lam: 0.959 | Load: 1.014
[OS:02520] LAMINAR | Lam: 0.970 | Load: 1.177
[OS:02530] LAMINAR | Lam: 0.658 | Load: 0.869
[OS:02540] TURBULENTO | Lam: 0.434 | Load: 0.679
[OS:02550] TURBULENTO | Lam: 0.129 | Load: 0.914
[OS:02560] LAMINAR | Lam: 0.616 | Load: 0.803
[OS:02570] TURBULENTO | Lam: 0.135 | Load: 0.638
[OS:02580] TURBULENTO | Lam: 0.089 | Load: 0.691
[OS:02590] TURBULENTO | Lam: 0.351 | Load: 0.793
[OS:02600] TURBULENTO | Lam: 0.319 | Load: 0.688
[OS:02610] LAMINAR | Lam: 0.622 | Load: 0.809
[OS:02620] TURBULENTO | Lam: 0.405 | Load: 0.668
[OS:02630] LAMINAR | Lam: 0.988 | Load: 0.979
[OS:02640] LAMINAR | Lam: 0.552 | Load: 0.897
[OS:02650] LAMINAR | Lam: 0.779 | Load: 0.843
[OS:02660] LAMINAR | Lam: 0.599 | Load: 1.019
[OS:02670] TURBULENTO | Lam: 0.101 | Load: 0.655
[OS:02680] LAMINAR | Lam: 0.914 | Load: 0.993
[OS:02690] LAMINAR | Lam: 0.891 | Load: 0.834
[OS:02700] TURBULENTO | Lam: 0.195 | Load: 0.760
[OS:02710] LAMINAR | Lam: 0.904 | Load: 0.733
[OS:02720] TURBULENTO | Lam: 0.167 | Load: 0.593
[OS:02730] TURBULENTO | Lam: 0.135 | Load: 0.616
[OS:02740] TURBULENTO | Lam: 0.266 | Load: 0.575
[OS:02750] LAMINAR | Lam: 0.969 | Load: 0.846
[OS:02760] LAMINAR | Lam: 0.515 | Load: 0.885
[OS:02770] TURBULENTO | Lam: 0.278 | Load: 0.657
[OS:02780] TURBULENTO | Lam: 0.129 | Load: 0.444
[OS:02790] TURBULENTO | Lam: 0.369 | Load: 0.646
[OS:02800] TURBULENTO | Lam: 0.162 | Load: 0.619
[OS:02810] TURBULENTO | Lam: 0.049 | Load: 0.490
[OS:02820] LAMINAR | Lam: 0.573 | Load: 0.934
[OS:02830] LAMINAR | Lam: 0.971 | Load: 1.010
[OS:02840] TURBULENTO | Lam: 0.456 | Load: 0.663
[OS:02850] LAMINAR | Lam: 0.515 | Load: 0.547
[OS:02860] TURBULENTO | Lam: 0.117 | Load: 0.712
[OS:02870] LAMINAR | Lam: 0.641 | Load: 0.813
[OS:02880] LAMINAR | Lam: 0.653 | Load: 0.877
[OS:02890] LAMINAR | Lam: 0.820 | Load: 0.752
[OS:02900] LAMINAR | Lam: 0.659 | Load: 0.653
[OS:02910] TURBULENTO | Lam: 0.045 | Load: 0.826
[OS:02920] LAMINAR | Lam: 0.762 | Load: 0.774
[OS:02930] LAMINAR | Lam: 0.534 | Load: 0.801
[OS:02940] TURBULENTO | Lam: 0.099 | Load: 0.763
[OS:02950] LAMINAR | Lam: 0.688 | Load: 0.574
[OS:02960] LAMINAR | Lam: 0.926 | Load: 0.741
[OS:02970] TURBULENTO | Lam: 0.457 | Load: 0.761
[OS:02980] TURBULENTO | Lam: 0.410 | Load: 0.856
[OS:02990] TURBULENTO | Lam: 0.368 | Load: 0.939
[OS:03000] TURBULENTO | Lam: 0.225 | Load: 0.801
[OS:03010] LAMINAR | Lam: 0.595 | Load: 0.871
[OS:03020] TURBULENTO | Lam: 0.172 | Load: 0.784
[OS:03030] LAMINAR | Lam: 0.767 | Load: 0.860
[OS:03040] TURBULENTO | Lam: 0.124 | Load: 0.565
[OS:03050] TURBULENTO | Lam: 0.321 | Load: 0.484
[OS:03060] TURBULENTO | Lam: 0.327 | Load: 0.356
[OS:03070] LAMINAR | Lam: 0.776 | Load: 0.856
[OS:03080] LAMINAR | Lam: 0.606 | Load: 0.757
[OS:03090] TURBULENTO | Lam: 0.374 | Load: 0.738
[OS:03100] LAMINAR | Lam: 0.673 | Load: 0.600
[OS:03110] LAMINAR | Lam: 0.844 | Load: 0.759
[OS:03120] LAMINAR | Lam: 0.900 | Load: 0.995
[OS:03130] LAMINAR | Lam: 0.842 | Load: 0.840
[OS:03140] LAMINAR | Lam: 0.767 | Load: 0.829
[OS:03150] TURBULENTO | Lam: 0.313 | Load: 0.849
[OS:03160] LAMINAR | Lam: 0.601 | Load: 0.994
[OS:03170] TURBULENTO | Lam: 0.210 | Load: 0.769
[OS:03180] TURBULENTO | Lam: 0.423 | Load: 0.760
[OS:03190] TURBULENTO | Lam: 0.264 | Load: 0.744
[OS:03200] TURBULENTO | Lam: 0.400 | Load: 0.810
[OS:03210] TURBULENTO | Lam: 0.300 | Load: 0.764
[OS:03220] TURBULENTO | Lam: 0.287 | Load: 0.639
[OS:03230] LAMINAR | Lam: 0.626 | Load: 0.810
[OS:03240] TURBULENTO | Lam: 0.285 | Load: 0.799
[OS:03250] LAMINAR | Lam: 0.532 | Load: 0.783
[OS:03260] LAMINAR | Lam: 0.668 | Load: 0.709
[OS:03270] TURBULENTO | Lam: 0.091 | Load: 0.614
[OS:03280] LAMINAR | Lam: 0.930 | Load: 0.630
[OS:03290] TURBULENTO | Lam: 0.320 | Load: 0.441
[OS:03300] LAMINAR | Lam: 0.939 | Load: 0.855
[OS:03310] TURBULENTO | Lam: 0.194 | Load: 0.661
[OS:03320] TURBULENTO | Lam: 0.112 | Load: 0.805
[OS:03330] TURBULENTO | Lam: 0.411 | Load: 0.727
[OS:03340] TURBULENTO | Lam: 0.250 | Load: 0.578
[OS:03350] TURBULENTO | Lam: 0.167 | Load: 0.624
[OS:03360] TURBULENTO | Lam: 0.304 | Load: 0.743
[OS:03370] TURBULENTO | Lam: 0.393 | Load: 0.692
[OS:03380] LAMINAR | Lam: 0.966 | Load: 0.864
[OS:03390] TURBULENTO | Lam: 0.192 | Load: 0.644
[OS:03400] TURBULENTO | Lam: 0.080 | Load: 0.461
[OS:03410] TURBULENTO | Lam: 0.281 | Load: 0.705
[OS:03420] LAMINAR | Lam: 0.708 | Load: 0.703
[OS:03430] TURBULENTO | Lam: 0.085 | Load: 0.457
[OS:03440] LAMINAR | Lam: 0.759 | Load: 0.721
[OS:03450] LAMINAR | Lam: 0.679 | Load: 0.765
[OS:03460] LAMINAR | Lam: 0.601 | Load: 0.806
[OS:03470] LAMINAR | Lam: 0.866 | Load: 0.770
[OS:03480] LAMINAR | Lam: 0.909 | Load: 0.890
[OS:03490] LAMINAR | Lam: 0.772 | Load: 0.660
[OS:03500] TURBULENTO | Lam: 0.219 | Load: 0.722
[OS:03510] LAMINAR | Lam: 0.629 | Load: 0.631
[OS:03520] TURBULENTO | Lam: 0.443 | Load: 0.745
[OS:03530] TURBULENTO | Lam: 0.055 | Load: 0.484
[OS:03540] TURBULENTO | Lam: 0.338 | Load: 0.688
[OS:03550] LAMINAR | Lam: 0.679 | Load: 0.849
[OS:03560] TURBULENTO | Lam: 0.191 | Load: 0.517
[OS:03570] TURBULENTO | Lam: 0.037 | Load: 0.562
[OS:03580] TURBULENTO | Lam: 0.325 | Load: 0.785
[OS:03590] TURBULENTO | Lam: 0.175 | Load: 0.965
[OS:03600] LAMINAR | Lam: 0.508 | Load: 0.840
[OS:03610] TURBULENTO | Lam: 0.189 | Load: 0.674
[OS:03620] TURBULENTO | Lam: 0.203 | Load: 0.793
[OS:03630] TURBULENTO | Lam: 0.431 | Load: 0.815
[OS:03640] LAMINAR | Lam: 0.850 | Load: 0.861
[OS:03650] LAMINAR | Lam: 0.628 | Load: 0.919
[OS:03660] LAMINAR | Lam: 0.834 | Load: 0.804
[OS:03670] TURBULENTO | Lam: 0.260 | Load: 0.648
[OS:03680] TURBULENTO | Lam: 0.033 | Load: 0.384
[OS:03690] LAMINAR | Lam: 0.766 | Load: 0.733
[OS:03700] TURBULENTO | Lam: 0.360 | Load: 0.491
[OS:03710] LAMINAR | Lam: 0.753 | Load: 0.755
[OS:03720] LAMINAR | Lam: 0.889 | Load: 1.044
[OS:03730] TURBULENTO | Lam: 0.391 | Load: 0.873
[OS:03740] TURBULENTO | Lam: 0.095 | Load: 0.436
[OS:03750] LAMINAR | Lam: 0.667 | Load: 0.861
[OS:03760] LAMINAR | Lam: 0.943 | Load: 0.728
[OS:03770] TURBULENTO | Lam: 0.207 | Load: 0.796
[OS:03780] TURBULENTO | Lam: 0.144 | Load: 0.459
[OS:03790] LAMINAR | Lam: 0.575 | Load: 0.689
[OS:03800] LAMINAR | Lam: 0.961 | Load: 0.830
[OS:03810] TURBULENTO | Lam: 0.232 | Load: 0.593
[OS:03820] LAMINAR | Lam: 0.916 | Load: 0.757
[OS:03830] LAMINAR | Lam: 0.830 | Load: 0.890
[OS:03840] TURBULENTO | Lam: 0.030 | Load: 0.599
[OS:03850] LAMINAR | Lam: 0.864 | Load: 0.707
[OS:03860] TURBULENTO | Lam: 0.076 | Load: 0.503
[OS:03870] TURBULENTO | Lam: 0.211 | Load: 0.627
[OS:03880] LAMINAR | Lam: 0.945 | Load: 1.013
[OS:03890] TURBULENTO | Lam: 0.411 | Load: 0.736
[OS:03900] TURBULENTO | Lam: 0.393 | Load: 0.510
[OS:03910] LAMINAR | Lam: 0.591 | Load: 0.799
[OS:03920] LAMINAR | Lam: 0.597 | Load: 0.762
[OS:03930] TURBULENTO | Lam: 0.491 | Load: 0.839
[OS:03940] TURBULENTO | Lam: 0.375 | Load: 0.652
[OS:03950] TURBULENTO | Lam: 0.267 | Load: 0.769
[OS:03960] LAMINAR | Lam: 0.906 | Load: 0.992
[OS:03970] TURBULENTO | Lam: 0.152 | Load: 0.833
[OS:03980] LAMINAR | Lam: 0.621 | Load: 0.665
[OS:03990] LAMINAR | Lam: 0.704 | Load: 1.046
[OS:04000] TURBULENTO | Lam: 0.107 | Load: 0.627
[OS:04010] TURBULENTO | Lam: 0.147 | Load: 0.738
[OS:04020] TURBULENTO | Lam: 0.345 | Load: 0.700
[OS:04030] LAMINAR | Lam: 0.555 | Load: 0.771
[OS:04040] LAMINAR | Lam: 0.539 | Load: 0.731
[OS:04050] TURBULENTO | Lam: 0.137 | Load: 0.555
[OS:04060] LAMINAR | Lam: 0.572 | Load: 0.701
[OS:04070] TURBULENTO | Lam: 0.188 | Load: 0.474
[OS:04080] LAMINAR | Lam: 0.779 | Load: 0.902
[OS:04090] TURBULENTO | Lam: 0.031 | Load: 0.682
[OS:04100] LAMINAR | Lam: 0.740 | Load: 0.646
[OS:04110] LAMINAR | Lam: 0.562 | Load: 0.686
[OS:04120] TURBULENTO | Lam: 0.470 | Load: 0.749
[OS:04130] LAMINAR | Lam: 0.756 | Load: 0.805
[OS:04140] TURBULENTO | Lam: 0.043 | Load: 0.570
[OS:04150] LAMINAR | Lam: 0.768 | Load: 0.723
[OS:04160] LAMINAR | Lam: 0.833 | Load: 0.988
[OS:04170] TURBULENTO | Lam: 0.334 | Load: 0.823
[OS:04180] LAMINAR | Lam: 0.820 | Load: 0.729
[OS:04190] TURBULENTO | Lam: 0.174 | Load: 0.524
[OS:04200] TURBULENTO | Lam: 0.305 | Load: 0.740
[OS:04210] TURBULENTO | Lam: 0.274 | Load: 0.550
[OS:04220] TURBULENTO | Lam: 0.315 | Load: 0.598
[OS:04230] LAMINAR | Lam: 0.506 | Load: 0.660
[OS:04240] LAMINAR | Lam: 0.779 | Load: 0.950
[OS:04250] LAMINAR | Lam: 0.888 | Load: 1.064
[OS:04260] TURBULENTO | Lam: 0.203 | Load: 0.676
[OS:04270] TURBULENTO | Lam: 0.279 | Load: 0.759
[OS:04280] TURBULENTO | Lam: 0.400 | Load: 0.398
[OS:04290] TURBULENTO | Lam: 0.063 | Load: 0.435
[OS:04300] TURBULENTO | Lam: 0.189 | Load: 0.646
[OS:04310] LAMINAR | Lam: 0.614 | Load: 0.711
[OS:04320] TURBULENTO | Lam: 0.396 | Load: 0.653
[OS:04330] TURBULENTO | Lam: 0.086 | Load: 0.493
[OS:04340] LAMINAR | Lam: 0.930 | Load: 0.830
[OS:04350] LAMINAR | Lam: 0.720 | Load: 0.922
[OS:04360] TURBULENTO | Lam: 0.325 | Load: 0.667
[OS:04370] LAMINAR | Lam: 0.557 | Load: 0.878
[OS:04380] LAMINAR | Lam: 0.747 | Load: 0.882
[OS:04390] LAMINAR | Lam: 0.856 | Load: 0.994
[OS:04400] TURBULENTO | Lam: 0.344 | Load: 0.509
[OS:04410] TURBULENTO | Lam: 0.045 | Load: 0.577
[OS:04420] LAMINAR | Lam: 0.932 | Load: 0.851
[OS:04430] TURBULENTO | Lam: 0.103 | Load: 0.468
[OS:04440] LAMINAR | Lam: 0.729 | Load: 0.841
[OS:04450] TURBULENTO | Lam: 0.069 | Load: 0.733
[OS:04460] LAMINAR | Lam: 0.654 | Load: 0.750
[OS:04470] LAMINAR | Lam: 0.504 | Load: 0.627
[OS:04480] LAMINAR | Lam: 0.871 | Load: 0.854
[OS:04490] LAMINAR | Lam: 0.582 | Load: 0.894
[OS:04500] TURBULENTO | Lam: 0.432 | Load: 0.653
[OS:04510] LAMINAR | Lam: 0.834 | Load: 0.664
[OS:04520] LAMINAR | Lam: 0.567 | Load: 0.918
[OS:04530] TURBULENTO | Lam: 0.070 | Load: 0.803
[OS:04540] TURBULENTO | Lam: 0.072 | Load: 0.656
[OS:04550] LAMINAR | Lam: 0.800 | Load: 0.752
[OS:04560] LAMINAR | Lam: 0.842 | Load: 0.725
[OS:04570] LAMINAR | Lam: 0.871 | Load: 0.888
[OS:04580] LAMINAR | Lam: 0.971 | Load: 0.797
[OS:04590] LAMINAR | Lam: 0.773 | Load: 0.977
[OS:04600] LAMINAR | Lam: 0.874 | Load: 0.834
[OS:04610] TURBULENTO | Lam: 0.194 | Load: 0.639
[OS:04620] LAMINAR | Lam: 0.696 | Load: 0.862
[OS:04630] LAMINAR | Lam: 0.588 | Load: 0.619
[OS:04640] TURBULENTO | Lam: 0.143 | Load: 0.624
[OS:04650] LAMINAR | Lam: 0.743 | Load: 0.612
[OS:04660] TURBULENTO | Lam: 0.244 | Load: 0.520
[OS:04670] TURBULENTO | Lam: 0.269 | Load: 0.584
[OS:04680] TURBULENTO | Lam: 0.410 | Load: 0.577
[OS:04690] LAMINAR | Lam: 0.527 | Load: 0.789
[OS:04700] LAMINAR | Lam: 0.750 | Load: 0.879
[OS:04710] LAMINAR | Lam: 0.501 | Load: 0.539
[OS:04720] TURBULENTO | Lam: 0.131 | Load: 0.434
[OS:04730] TURBULENTO | Lam: 0.138 | Load: 0.558
[OS:04740] TURBULENTO | Lam: 0.093 | Load: 0.589
[OS:04750] TURBULENTO | Lam: 0.441 | Load: 0.679
[OS:04760] LAMINAR | Lam: 0.625 | Load: 0.746
[OS:04770] TURBULENTO | Lam: 0.050 | Load: 0.425
[OS:04780] LAMINAR | Lam: 0.974 | Load: 0.829
[OS:04790] LAMINAR | Lam: 0.794 | Load: 0.823
[OS:04800] LAMINAR | Lam: 0.607 | Load: 0.896
[OS:04810] TURBULENTO | Lam: 0.494 | Load: 0.877
[OS:04820] LAMINAR | Lam: 0.699 | Load: 0.814
[OS:04830] TURBULENTO | Lam: 0.237 | Load: 0.779
[OS:04840] LAMINAR | Lam: 0.512 | Load: 0.940
[OS:04850] TURBULENTO | Lam: 0.141 | Load: 0.522
[OS:04860] TURBULENTO | Lam: 0.056 | Load: 0.623
[OS:04870] LAMINAR | Lam: 0.504 | Load: 0.690
[OS:04880] LAMINAR | Lam: 0.686 | Load: 0.677
[OS:04890] TURBULENTO | Lam: 0.090 | Load: 0.649
[OS:04900] TURBULENTO | Lam: 0.129 | Load: 0.627
[OS:04910] TURBULENTO | Lam: 0.153 | Load: 0.635
[OS:04920] LAMINAR | Lam: 0.681 | Load: 0.875
[OS:04930] LAMINAR | Lam: 0.853 | Load: 1.017
[OS:04940] LAMINAR | Lam: 0.947 | Load: 0.837
[OS:04950] LAMINAR | Lam: 0.808 | Load: 1.010
[OS:04960] LAMINAR | Lam: 0.953 | Load: 0.825
[OS:04970] TURBULENTO | Lam: 0.124 | Load: 0.691
[OS:04980] TURBULENTO | Lam: 0.397 | Load: 0.673
[OS:04990] LAMINAR | Lam: 0.807 | Load: 0.761
[OS:05000] LAMINAR | Lam: 0.618 | Load: 0.998
[OS:05010] LAMINAR | Lam: 0.789 | Load: 0.818
[OS:05020] TURBULENTO | Lam: 0.210 | Load: 0.601
[OS:05030] LAMINAR | Lam: 0.767 | Load: 0.898
[OS:05040] TURBULENTO | Lam: 0.165 | Load: 0.757
[OS:05050] LAMINAR | Lam: 0.861 | Load: 0.858
[OS:05060] TURBULENTO | Lam: 0.053 | Load: 0.396
[OS:05070] TURBULENTO | Lam: 0.185 | Load: 0.674
[OS:05080] TURBULENTO | Lam: 0.038 | Load: 0.586
[OS:05090] LAMINAR | Lam: 0.819 | Load: 0.972
[OS:05100] LAMINAR | Lam: 0.645 | Load: 0.858
[OS:05110] TURBULENTO | Lam: 0.427 | Load: 0.656
[OS:05120] TURBULENTO | Lam: 0.229 | Load: 0.688
[OS:05130] TURBULENTO | Lam: 0.302 | Load: 0.657
[OS:05140] TURBULENTO | Lam: 0.248 | Load: 0.677
[OS:05150] TURBULENTO | Lam: 0.118 | Load: 0.556
[OS:05160] TURBULENTO | Lam: 0.235 | Load: 0.496
[OS:05170] LAMINAR | Lam: 0.904 | Load: 0.874
[OS:05180] LAMINAR | Lam: 0.719 | Load: 0.844
[OS:05190] TURBULENTO | Lam: 0.276 | Load: 0.769
[OS:05200] TURBULENTO | Lam: 0.414 | Load: 0.733
[OS:05210] LAMINAR | Lam: 0.745 | Load: 1.023
[OS:05220] LAMINAR | Lam: 0.857 | Load: 0.879
[OS:05230] TURBULENTO | Lam: 0.113 | Load: 0.666
[OS:05240] LAMINAR | Lam: 0.778 | Load: 0.734
[OS:05250] LAMINAR | Lam: 0.597 | Load: 0.685
[OS:05260] LAMINAR | Lam: 0.658 | Load: 0.765
[OS:05270] LAMINAR | Lam: 0.584 | Load: 0.806
[OS:05280] TURBULENTO | Lam: 0.025 | Load: 0.566
[OS:05290] TURBULENTO | Lam: 0.209 | Load: 0.674
[OS:05300] LAMINAR | Lam: 0.748 | Load: 0.812
[OS:05310] TURBULENTO | Lam: 0.114 | Load: 0.544
[OS:05320] LAMINAR | Lam: 0.952 | Load: 0.788
[OS:05330] LAMINAR | Lam: 0.668 | Load: 0.618
[OS:05340] TURBULENTO | Lam: 0.336 | Load: 0.516
[OS:05350] TURBULENTO | Lam: 0.088 | Load: 0.493
[OS:05360] TURBULENTO | Lam: 0.156 | Load: 0.468
[OS:05370] LAMINAR | Lam: 0.667 | Load: 0.879
[OS:05380] LAMINAR | Lam: 0.774 | Load: 0.852
[OS:05390] TURBULENTO | Lam: 0.237 | Load: 0.773
[OS:05400] TURBULENTO | Lam: 0.060 | Load: 0.582
[OS:05410] LAMINAR | Lam: 0.724 | Load: 0.697
[OS:05420] LAMINAR | Lam: 0.522 | Load: 0.697
[OS:05430] TURBULENTO | Lam: 0.496 | Load: 0.643
[OS:05440] LAMINAR | Lam: 0.707 | Load: 0.688
[OS:05450] LAMINAR | Lam: 0.749 | Load: 0.878
[OS:05460] LAMINAR | Lam: 0.936 | Load: 0.749
[OS:05470] TURBULENTO | Lam: 0.489 | Load: 0.771
[OS:05480] TURBULENTO | Lam: 0.045 | Load: 0.579
[OS:05490] LAMINAR | Lam: 0.718 | Load: 0.909
[OS:05500] LAMINAR | Lam: 0.800 | Load: 0.722
[OS:05510] LAMINAR | Lam: 0.635 | Load: 0.771
[OS:05520] TURBULENTO | Lam: 0.351 | Load: 0.720
[OS:05530] LAMINAR | Lam: 0.658 | Load: 0.937
[OS:05540] LAMINAR | Lam: 0.935 | Load: 0.821
[OS:05550] LAMINAR | Lam: 0.780 | Load: 1.019
[OS:05560] TURBULENTO | Lam: 0.104 | Load: 0.801
[OS:05570] TURBULENTO | Lam: 0.065 | Load: 0.743
[OS:05580] TURBULENTO | Lam: 0.128 | Load: 0.642
[OS:05590] LAMINAR | Lam: 0.763 | Load: 0.922
[OS:05600] TURBULENTO | Lam: 0.285 | Load: 0.762
[OS:05610] TURBULENTO | Lam: 0.152 | Load: 0.716
[OS:05620] TURBULENTO | Lam: 0.439 | Load: 0.999
[OS:05630] TURBULENTO | Lam: 0.246 | Load: 0.541
[OS:05640] TURBULENTO | Lam: 0.324 | Load: 0.752
[OS:05650] LAMINAR | Lam: 0.877 | Load: 0.839
[OS:05660] TURBULENTO | Lam: 0.331 | Load: 0.536
